reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1106238f-6fee-4acd-adf9-104446e859aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka sih sama aplikasi Lemon8 ini... berasa punya teman baru🤑🤣,5,1,7.3.0,2024-10-12 03:56:07,,,7.3.0
25555471-6607-4002-8396-2cc5a1e5d35f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semoga menjadi lebih baik kedepannya untuk para kreator,4,1,4.7.0,2023-10-04 14:46:42,,,4.7.0
7f01ea2d-56e1-4441-86c5-30cb06ee1597,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Masyallah Alhamdulillah Dengan lemon8 saya jadi banyak ilmu tambahan, nambah banyak teman dan dapat uang banyak . Makasih lemon8 🍋",5,0,6.4.5,2024-06-07 10:43:06,,,6.4.5
e9a630b2-09d7-471a-8e66-70379cb56515,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baguss banget sii aplikasi yg mau perawatan,5,1,3.0.0,2022-07-10 15:45:04,,,3.0.0
0724c90b-377a-489e-89a4-f77672b61739,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak info menarik yg bisa diketahui.🙏🙏,5,4,7.1.5,2024-09-16 10:30:26,,,7.1.5
224ac248-682f-4cd4-8861-8377a782722f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagusss bgttt... Nyesel baru download skrng TT Cewek"" kyknya wajib deh download aplikasi ini ♡",5,1,3.7.0,2023-02-04 14:28:21,,,3.7.0
044184c5-31c6-4f86-92bb-b33b082d97cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ak kasih 5 bitang karena bagus aplikasi nya cantik,5,0,,2024-03-11 15:09:21,,,
2f6dfa40-e4ac-42b4-851e-cad9594e98fa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Masih ditelusuri,1,0,7.9.5,2025-02-17 19:49:43,,,7.9.5
86e8cd40-9257-4ea4-a615-ea5979f32edc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App ini lebih menarik dari pint dan IG.. suka bgt..😍,5,0,3.3.5,2022-10-27 11:59:32,,,3.3.5
78e48e80-f5c0-47b5-855f-c80076d542d1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bermanfaat bangey di setiap postingannya 🥰🥰🥰🥰🥰,5,1,5.6.5,2024-02-16 00:34:26,,,5.6.5
4a70059a-f76b-4efc-a17f-c68c8ed1031a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk nya bagusss bgt semuanya ada pokoknya bagus bagus bagus...thanks......,5,3,2.6.5,2022-04-10 02:38:20,,,2.6.5
594efd4f-d591-4d3c-990b-69bddcf5aee4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantap, aplikasinya bagus banget",5,0,4.8.0,2023-10-26 10:42:27,,,4.8.0
91078324-519a-49ec-b9b8-b7f9c8113af2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi sangat bermanfaat dan menarik😍,5,0,5.1.5,2023-12-13 01:58:10,,,5.1.5
7fe8d599-22ab-4578-9b3e-fed1ed315206,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi yg seru,5,0,8.3.0,2025-03-23 20:07:52,,,8.3.0
e04057c4-0654-4d64-8b9c-5172d00795f2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,penuh info dan tips2 yg sangat bermanfaat,5,0,6.4.0,2024-06-13 07:08:30,,,6.4.0
e9640805-daff-4fb7-9797-b6c03d91fcb1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget banyak inspirasi nya,4,2,5.8.0,2024-03-06 07:21:36,,,5.8.0
1db115fc-631e-4628-9723-9f71d93c770d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat menginspirasi bet good job pkoknya,5,0,3.5.6,2022-12-23 07:46:19,,,3.5.6
eb48b2b4-fe99-44c2-b782-ad697d84f559,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Benar-benar berisi konten yang bermanfaat 🥰 terimakasih Lemon8🥺,5,0,4.8.0,2023-10-29 04:13:41,,,4.8.0
74ebe0f3-f740-4b4e-ab00-9fcf53cb1f13,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,enak lhoo pakai ini,5,0,7.5.5,2024-11-25 13:16:39,,,7.5.5
7dbb6243-6598-4e94-86ee-a65f230db0c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banyak tips2 kesehatan juga,4,1,3.1.5,2022-08-17 07:05:53,,,3.1.5
81385fde-80a1-44b5-a778-8ede2aed1092,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thank lemon8 menemukan banyak inspirasi diaplikasi ini,5,0,3.4.1,2022-11-21 01:51:31,,,3.4.1
c9069e2b-b7c4-478f-9b69-cffc4088230b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang sangat membantu khusus kaum perempuan. Terimakasih,5,1,3.2.5,2022-09-17 10:33:04,,,3.2.5
a52d5379-5b13-42ea-9aca-4e22a7c88c24,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lemon8 sangat membantu saya dalam memilih skincare, dan juga memberikan saran"" dalam permasalahan",5,0,7.2.0,2024-10-06 14:20:54,,,7.2.0
2f904ac1-d279-4027-98ce-7819c3aa655a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sejauh ini lemon8 aman aman aja ga bikin bingung menghasilkan jugaa jadi lumayan buat jajan,5,0,5.5.5,2024-02-03 01:55:38,,,5.5.5
d155d5fa-b6d4-41e0-aa1a-22188467e4bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sejauh ini bgss bnget!! Trs optimalkan lgi ya.,4,0,3.5.0,2022-12-07 16:04:16,,,3.5.0
8c08f702-a9c6-4ed8-a706-4b33f273269b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya bagus dan sangat membantu, saya suka",5,0,7.3.0,2024-10-24 12:06:18,,,7.3.0
3066a0bd-c32d-4005-acd4-92d44419d488,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aku suka suka sukaaa sekali dan sangat bermanfaat,,, 🥰🥰🥰",5,0,3.0.5,2022-07-27 23:43:29,,,3.0.5
b5bb5bef-c7c9-4961-ae9e-2548d2afe348,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Suka banget,isinya lengkap 👍",5,0,6.1.0,2024-04-25 09:16:18,,,6.1.0
8e98c0e7-9cfc-49eb-866c-9d17d3363a77,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Baguss,aplikasi yang sangatt membantu",5,0,2.8.0,2022-07-17 00:43:29,,,2.8.0
3b297545-977d-42ca-ba3e-f1268350bb3e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus bangett untuk mencari inspirasi💐✨,5,0,6.4.0,2024-06-05 22:39:17,,,6.4.0
6b61f7b3-25ff-4ed6-84d7-0e7bb6593037,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Luar biasa, sangat menginspirasi",5,0,7.1.5,2024-09-20 12:26:09,,,7.1.5
04ee9661-eddb-4602-998d-d475640faeae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dengan memiliki aplikasi lemon8 jd tmbh ilmu aplikasi yg sngt bgus,5,0,3.1.5,2022-08-31 10:56:09,,,3.1.5
c2c07cd3-70f3-4e8f-a1d6-b1e4f7e637b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Masih pemula,5,0,7.9.5,2025-02-17 11:38:08,,,7.9.5
753cebbc-09de-47ef-857a-845937d11f67,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Memotivasi untuk hidup sehat banyak resep,5,1,4.6.5,2024-01-23 01:38:11,,,4.6.5
9d064c5c-ea5f-4505-9686-5c49dc346e52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mudah-mudahan aplikasinya bugus, kasih bintang 3 dulu 😀",3,0,6.4.5,2024-06-25 19:06:35,,,6.4.5
31bd8163-3f68-4bd4-a07b-9cea89885db2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantaaap lemon8 .. makasiih sdh menjadi aplikasi terbaik untuk para perempuan,5,1,3.9.0,2023-04-12 02:57:13,,,3.9.0
80ea821e-58d7-42a0-8602-fd82d8c727bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Isi lemon8 sekarang Gajelas. Bukan share tentang ide dan kreativitas tapi malah share gosip, nanya pendapat, dan adu nasip.",1,0,7.3.0,2024-12-30 01:22:04,,,7.3.0
e6e1add7-f27a-48c7-a3b9-3b3af367e992,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak inspirasi disini dan kita juga bisa berkarya sendiri 😊,5,0,3.3.5,2025-04-11 16:20:57,,,3.3.5
ce0e7ce3-bc84-4482-9c54-324978d98242,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Membantu banget aplikasi ini... Terimakasih lemon8,5,1,4.7.0,2023-10-21 03:29:45,,,4.7.0
c9865e5f-1fe8-4ec1-b48a-1c9f991a8942,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka banget.. Aku jadi tau deh.. Permasalahan kulit aku..☺️🤭,5,1,3.1.5,2022-09-07 10:27:30,,,3.1.5
f7eb9097-7277-4d22-aeee-297cf17822f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus, bnyak ilmu yg bermanfaat, tengkyu lemon8 🥰",5,0,3.1.5,2023-01-05 02:32:58,,,3.1.5
04ef96de-de31-49c3-a3b8-c66c40372e66,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Senang dengan aplikasinya..bisa membantu,5,0,3.2.0,2024-12-26 12:27:07,,,3.2.0
d33d67df-8d6a-47da-9182-de3960c7b228,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nyesel download aplikasi ini, kenapa gak dari dlu 😂🙏 Terima masih yg sudah menciptakan aplikasi ini, sangat membantu.",5,0,4.2.5,2023-07-17 05:46:24,,,4.2.5
9898cecc-9a16-42fa-8828-7264adc40fee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi sesuai dg apa yg saya suka...gk ada campur campur lainnya,5,0,5.5.5,2024-02-02 14:51:59,,,5.5.5
9e41e24b-6d89-4cf6-b1a9-3e2557938c41,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak info dan pelajaran yg didpat thank you lemon🥰🥰,5,0,,2025-02-12 03:33:59,,,
46dba73f-ea49-4d66-8379-ef14905611da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kerenn Makasihh banyakk berkat lemon aku jadi banyak berubah 🥰🥰,5,0,,2024-04-07 06:05:15,,,
ed8a813e-c95c-4790-ad03-e56ac8f651b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantab, saya suka info2 nya sangat bermanfaat 👍",5,0,6.4.0,2024-06-13 05:36:27,,,6.4.0
a18086c8-fa62-45c9-9238-c7647027d8cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baru nyoba si aplikasi nya ternyata kaya tiktok lihat vidio,5,0,3.6.5,2023-01-15 04:41:15,,,3.6.5
87527319-201a-4285-a9e3-a51a8ea8c8a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat menarik dan membantu bngett,5,0,3.6.5,2023-01-26 05:23:56,,,3.6.5
437c1b56-fb37-423e-8c5a-1a1ea4b361cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu&sangat menginsprirasi,5,0,5.9.5,2024-04-01 01:25:13,,,5.9.5
d33059c5-6eb8-4885-ab44-ee3df19ec561,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pernah download di hp ku, tapi gara² memo penuh akhirnya download aja di hp bapa aku😆",5,0,4.3.5,2023-08-08 11:33:33,,,4.3.5
5bd573c2-0a56-458b-bdc1-5fe67354ddca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lemon8 bener² membantu dalam up grade ilmu / pengetahuan baru, sukaaaa banget pokoknya Terima kasih lemon8 🥰",5,0,6.3.5,2024-05-22 04:11:09,,,6.3.5
6c8ee6b2-21ce-4f32-84dc-39493207a96b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi inii sangat bagus.. Sangat membantu,5,0,3.1.0,2022-08-09 08:01:36,,,3.1.0
0208cb8e-fc9b-494a-8409-460ef0a9be9e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🥰🫰keren...enak di pandang dan bermanfaat,5,1,4.0.5,2023-05-21 16:44:34,,,4.0.5
a9723834-5cb0-47ca-a7a5-577a881a864c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu,5,0,7.6.6,2024-12-31 07:52:50,,,7.6.6
054bb390-a12e-4015-8c5f-1ad44562c281,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yg dpt memberikan informasi sesuai apa yg diinginkan,5,1,5.8.5,2024-03-15 04:09:48,,,5.8.5
44d17c14-302d-42ad-a65d-3c3ec87e1641,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak konten² bermanfaat,5,0,7.1.0,2024-10-22 11:24:13,,,7.1.0
146a5e45-0c78-4627-ba16-51b7fdd62c2f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banyak tips2 yang bermanfaat,4,0,,2025-03-19 21:31:22,,,
c31dc97c-f573-419f-92f7-9e48a7ad4484,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ya kenapa aku baru tau aplikasi ini tuhan nyesal bangat tau 😭😭 sumpah keren abis coiii,5,0,4.8.0,2023-10-23 10:20:35,,,4.8.0
44d8e712-15c0-4f08-86a2-45d7890d57de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus aq bru nemuin apk sbguss inii,5,0,5.9.0,2024-03-30 11:16:50,,,5.9.0
6960a174-4250-464e-9994-1b55fc638060,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Senang bisa bergabung dengan lemon8,5,0,7.8.0,2025-01-10 14:21:16,,,7.8.0
4411722e-984e-4e0b-a95a-3d1fc2aaf761,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini membuatku tumbuh dan berkembang menjadi lebih baik,5,0,5.3.0,2023-12-23 12:48:08,,,5.3.0
5c7669f3-d96f-4943-824b-eac452c45e58,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yg sangat sangat bermanfaat sekali..keren 👍👍,5,0,4.3.5,2023-10-11 12:18:23,,,4.3.5
457b314d-26f5-4d31-8ed9-7798f1e72509,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu dan menginspirasi,5,1,3.7.6,2023-02-22 15:24:20,,,3.7.6
82ac2359-0a25-47bd-9c14-17b587ba59f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu dan menginspirasi,5,0,4.5.0,2023-09-26 05:58:43,,,4.5.0
40f3cbd9-f731-4e4b-b444-0e4346ff687c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus banget , banyak ilmu & inspirasi",5,0,6.3.5,2024-05-26 12:14:07,,,6.3.5
84758309-f4d9-47fb-a1e4-bed224bbe619,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sya tidak ada pengalaman ,sya cma berani",5,0,7.6.5,2024-12-28 07:50:30,,,7.6.5
f92bde78-673d-48a1-99b3-02985b16592a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi keren. Cocok buat daily,5,1,6.3.0,2024-05-18 23:54:56,,,6.3.0
25adb24f-3f07-4dfe-a627-b124f6cf977f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak saya tau dari lemon8.makasih.,5,0,7.5.5,2024-11-19 16:28:14,,,7.5.5
86f60176-abb8-4fe3-aa1f-15d92813d48a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bingung gk ngerti bagaimana cara pkai ny ,yg ad cmn tulisan. Burik",1,1,,2022-07-10 15:41:08,,,
549ae6bb-3241-49e6-8b20-3cb480537528,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tampilannya bagusss, lengkappp estetik 😍",5,0,3.7.6,2023-02-17 01:37:11,,,3.7.6
9cb8b0c3-e4f1-4c04-b283-4ee64de9d6c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren aplikasinya tambah ilmu dan tambah teman,4,0,6.4.0,2024-06-29 23:22:02,,,6.4.0
d7f4a548-2b96-49cc-8fb1-9ace6c64ea3d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Baru Nyobain, Lumayan Nyaman Ngonten Disini, Semakin Berkembang Lemon8",5,0,4.6.0,2023-09-23 09:22:04,,,4.6.0
232da9e4-349d-41c4-a51f-fd0b7753e8aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi lengkap apa saja yg dicari pasti ada,5,0,5.0.0,2023-11-18 12:10:25,,,5.0.0
